FECHA;SUB_20001;SUB_20003;SUB_20004;SUB_20005;SUB_20006;SUB_20007;SUB_20008;SUB_20010;SUB_20012;SUB_20013;SUB_20016;SUB_20031;SUB_20032;SUB_20035;SUB_20036;SUB_20038;SUB_20039;SUB_20040;SUB_20042;SUB_20043;SUB_20044;SUB_20045;SUB_20046;SUB_20048;SUB_20049;SUB_20051;SUB_20052;SUB_20054;SUB_20055;SUB_20056;SUB_20057;SUB_20058;SUB_20060;SUB_20065;SUB_20066;SUB_20068;SUB_20070;SUB_20071;SUB_20072;SUB_20081;SUB_20082;SUB_20083;SUB_20091;
2013-08-05;8560.79100;4049.97000;8398.37990;2809.08010;15612.12990;1707.14000;3692.95000;7.42270;14.19130;5.51650;3.87550;3.40740;17.12740;43.46050;165.86220;40.45210;26.89630;27.88830;55.90860;76.59290;78.49660;51.97570;26.15530;71.26350;19.87530;90.63300;13.69620;17.65430;30.89220;6.87790;5.80080;8.95260;19.06400;10.56330;6.42370;3.03270;1707.14000;3692.95000;8560.79100;1.06090;60.64530;2809.08010;17.99190;
2013-08-06;8529.49120;4032.57010;8299.73050;2790.78000;15518.74020;1697.37000;3665.77000;7.37150;13.99770;5.46040;3.87550;3.40170;17.31090;43.65440;164.60020;40.19830;26.32680;27.18350;55.19570;75.78080;78.02770;52.15940;25.94140;70.83080;19.69240;89.19320;13.49910;17.63250;30.62890;6.75740;5.70590;8.57590;18.05850;10.75360;6.40300;2.95890;1697.37000;3665.77000;8529.49120;1.04980;61.26990;2790.78000;17.99600;
2013-08-07;8574.09080;4038.49000;8260.48050;2794.43990;15470.66990;1690.91000;3654.01000;7.42620;14.03260;5.48350;3.90570;3.41470;17.31090;43.42820;163.33820;40.60770;26.31880;27.85180;54.53310;74.59260;78.41850;52.00200;25.53910;70.78840;19.48920;89.60990;13.47940;17.51240;30.59840;6.77390;5.71770;8.63280;18.28820;10.71170;6.40720;2.99970;1690.91000;3654.01000;8574.09080;1.12050;61.91820;2794.43990;18.01240;
2013-08-08;8671.79100;4064.32010;8318.32030;2816.87990;15498.32030;1697.48000;3669.12010;7.47060;13.98220;5.59340;3.96490;3.44320;17.26090;43.79980;163.83400;40.89430;26.69210;28.51610;54.68400;74.54130;78.45750;51.66960;25.47430;70.55080;19.55420;89.91310;13.72380;17.50150;30.75870;7.29620;5.78830;8.64700;18.45720;10.66980;6.48970;3.08210;1697.48000;3669.12010;8671.79100;1.22920;62.24230;2816.87990;18.32320;
2013-08-09;8735.49120;4076.55000;8338.30960;2825.62010;15425.50980;1691.42000;3660.11010;7.49460;14.06740;5.72630;3.99520;3.46190;17.21910;43.84020;165.18610;40.75100;26.82960;28.95360;54.34020;74.33620;79.00460;51.83580;25.70310;70.88170;19.78590;90.06460;13.71590;17.69070;30.72050;7.27300;5.92700;8.70740;18.46590;10.71170;6.69600;3.13340;1691.42000;3660.11010;8735.49120;1.29410;62.33720;2825.62010;18.27820;
2013-08-12;8717.69140;4071.67990;8359.25000;2827.14990;15419.67970;1689.47000;3669.95000;7.46030;14.03260;5.71320;3.99030;3.44810;17.26090;43.71900;166.71850;40.90250;26.94740;28.84010;55.44730;74.21640;78.88730;51.71330;25.67290;70.98350;19.88750;89.87520;13.87360;17.56700;30.81210;7.40840;5.98190;8.69320;18.54390;10.55180;6.72150;3.21150;1689.47000;3669.95000;8717.69140;1.27960;61.42800;2827.14990;18.41320;
2013-08-13;8758.49120;4092.50000;8415.75980;2841.61010;15451.00980;1694.16000;3684.43990;7.48430;14.10610;5.76240;4.01000;3.45620;17.34430;44.19570;167.48470;41.06630;26.85710;28.47150;56.97370;74.07110;79.94230;52.20310;25.90170;70.89870;19.74930;89.49630;13.81840;17.77070;31.02580;7.43460;6.16370;8.88510;19.38030;10.57470;6.76610;3.31660;1694.16000;3684.43990;8758.49120;1.28290;61.85490;2841.61010;18.65040;
2013-08-14;8789.29100;4114.20020;8438.12010;2852.08010;15337.66020;1685.39000;3669.27000;7.48090;13.97450;5.81620;4.05440;3.45050;17.31090;44.82590;168.16080;41.12360;26.67240;28.77130;56.94860;74.37040;79.98140;51.78330;25.84990;71.59440;19.88350;89.04160;14.05490;17.82280;31.13270;7.43090;6.18490;8.77490;18.50920;10.60130;6.79090;3.32090;1685.39000;3669.27000;8789.29100;1.30060;61.68890;2852.08010;18.54820;
2013-08-15;8737.59080;4093.20000;8376.29000;2835.86010;15112.19040;1661.31990;3606.12010;7.45350;13.94740;5.78010;4.00580;3.45460;17.33590;44.36540;166.80870;40.83290;26.52320;28.62140;56.85630;74.07970;79.98140;51.58210;25.61680;70.84770;19.60710;88.09440;13.99570;17.63100;31.43800;7.27520;6.18570;8.73580;17.97620;10.47950;6.76610;3.31400;1661.31990;3606.12010;8737.59080;1.30980;61.14340;2835.86010;18.61770;
2013-08-16;8821.29100;4123.89010;8391.94040;2854.27000;15081.46970;1655.83000;3602.78000;7.51160;14.00930;5.88300;4.10020;3.49200;17.14410;44.72900;165.27620;41.68860;26.83740;29.09940;57.04080;74.04550;81.11450;51.84450;25.65560;70.90710;19.72490;87.60180;14.31500;17.71580;31.71650;7.31340;6.25080;8.76420;18.43560;10.43000;6.78920;3.34700;1655.83000;3602.78000;8821.29100;1.34250;61.46750;2854.27000;18.72810;
2013-08-19;8657.09080;4083.98000;8366.29000;2823.35010;15010.74020;1646.06010;3589.09010;7.37150;13.65710;5.73010;3.98320;3.44640;17.13570;44.56740;165.86220;40.75920;26.55450;28.35000;57.01570;74.58410;80.45020;51.52960;25.56060;70.26230;19.66400;86.99550;14.20070;17.66420;31.34260;7.23110;6.14960;8.65050;18.44860;10.34630;6.80900;3.17240;1646.06010;3589.09010;8657.09080;1.26850;61.19080;2823.35010;18.53590;
2013-08-20;8502.39160;4028.92990;8300.03030;2787.98000;15002.99020;1652.35000;3613.59010;7.26200;13.49450;5.65250;3.89590;3.40090;16.86880;44.10680;162.88750;40.15330;26.11070;27.54400;56.71370;74.80640;79.82510;50.86480;25.31460;69.69380;19.36730;85.89670;13.65680;17.59780;31.04490;7.16070;6.03910;8.57590;18.12360;10.23210;6.68940;3.05870;1652.35000;3613.59010;8502.39160;1.21020;60.82720;2787.98000;18.15140;
2013-08-21;8461.79100;4015.09010;8285.41020;2774.58010;14897.54980;1642.80000;3599.79000;7.23130;13.40550;5.60870;3.87050;3.37970;16.75200;44.19570;163.38330;39.96080;25.82400;27.39810;56.22730;74.52420;79.78600;50.85610;25.12030;69.34590;19.23720;85.44200;13.45580;17.56090;31.05630;7.19890;6.04460;8.55810;18.11490;10.19780;6.62910;3.09950;1642.80000;3599.79000;8461.79100;1.19450;59.88640;2774.58010;18.13920;
2013-08-22;8629.69140;4059.12010;8397.88960;2812.32010;14963.74020;1656.96000;3638.71000;7.31340;13.63390;5.72400;3.94870;3.43500;17.26920;44.95520;165.27620;40.83290;26.35030;28.09080;57.29240;75.57560;81.38790;51.07480;25.11600;70.24530;19.42420;86.04830;13.66070;17.59780;31.47610;7.28870;6.05950;8.63630;18.35320;10.37680;6.71910;3.21240;1656.96000;3638.71000;8629.69140;1.22400;59.80730;2812.32010;18.45000;
2013-08-23;8686.79100;4069.47000;8416.99020;2826.05000;15010.50980;1663.50000;3657.79000;7.35440;13.83510;5.84770;3.99100;3.46920;17.07730;45.04410;163.69880;41.14820;26.68810;28.26900;57.89630;75.35340;82.13030;51.15350;25.32750;70.17750;19.58270;86.04830;13.75530;17.73430;32.06380;7.29170;6.12770;8.63280;18.38360;10.33860;6.76610;3.22450;1663.50000;3657.79000;8686.79100;1.23050;59.24600;2826.05000;18.59720;
2013-08-26;8649.89160;4067.12990;8435.15040;2821.45000;14946.46000;1656.78000;3657.57010;7.37150;13.80030;5.78470;3.95930;3.45860;17.18580;44.87440;164.14950;40.54630;26.62520;27.87200;58.07240;75.66110;82.32570;51.16220;25.40520;70.36410;19.43640;86.01040;13.52280;17.81550;32.05620;7.30670;6.09550;8.61500;18.31860;10.21680;6.68360;3.17070;1656.78000;3657.57010;8649.89160;1.23510;60.59790;2821.45000;18.43770;
2013-08-27;8393.99120;3968.73000;8242.55960;2749.27000;14776.12990;1630.48000;3578.52000;7.19020;13.58740;5.56880;3.81350;3.38460;16.75200;42.73330;158.96630;39.11330;25.72180;26.57590;57.11630;73.82330;80.48930;50.21750;24.81380;69.23560;18.85110;84.04010;13.09710;17.92990;31.84630;7.17200;5.93090;8.53320;17.97620;9.99230;6.59360;2.98320;1630.48000;3578.52000;8393.99120;1.15650;59.29350;2749.27000;17.85690;
2013-08-28;8398.09080;3960.46000;8157.89990;2742.61010;14824.50980;1634.96000;3593.35010;7.16290;14.02100;5.59340;3.82190;3.38210;16.64850;41.84450;155.31550;39.56780;25.65890;26.79460;56.05950;72.69480;79.12180;49.90260;24.70590;68.93870;18.61130;83.62330;13.04590;18.31730;32.67820;7.15700;5.94110;8.67900;18.49190;9.89330;6.53920;3.02400;1634.96000;3593.35010;8398.09080;1.16240;58.10760;2742.61010;17.79560;
2013-08-29;8432.09080;3986.35010;8194.54980;2758.31010;14840.95020;1638.17000;3620.30000;7.14580;13.92810;5.64100;3.82540;3.36830;16.79370;42.62830;157.02820;39.62510;25.55680;27.27660;55.98400;73.07110;79.00460;50.08630;24.71880;69.11690;19.07460;83.50970;13.29020;18.32100;32.44540;7.25200;6.03990;8.61140;18.28390;10.13310;6.50450;3.06300;1638.17000;3620.30000;8432.09080;1.16570;58.66100;2758.31010;17.70970;
2013-08-30;8290.49120;3933.78000;8103.14990;2721.37010;14810.30960;1632.97000;3589.87010;7.02610;13.59130;5.54730;3.76200;3.26500;16.71020;41.94960;155.13520;38.82670;25.73750;26.82700;55.46400;71.84000;77.76210;49.28160;24.54180;67.95440;19.01370;82.14560;12.99460;18.07380;31.99130;7.25280;6.01720;8.51540;18.02390;10.17120;6.48470;2.93890;1632.97000;3589.87010;8290.49120;1.14210;57.46720;2721.37010;17.42750;
2013-09-03;8445.19140;3974.07010;8180.71000;2753.35010;14833.96000;1639.77000;3612.61010;7.15610;13.85840;5.69480;3.81840;3.27960;17.16070;42.60400;154.36900;39.52680;26.15390;27.40620;56.38660;72.50680;78.88730;49.15910;24.64980;68.99810;19.51770;83.62330;13.23110;18.07380;31.93410;7.35460;6.21230;8.57230;18.45290;10.23970;6.56970;3.02480;1639.77000;3612.61010;8445.19140;1.15780;57.15890;2753.35010;17.76290;
2013-09-04;8490.29100;3980.41990;8195.91990;2758.29000;14930.87010;1653.08000;3649.04000;7.16970;14.04420;5.74630;3.83880;3.29020;17.43610;43.06460;153.24220;39.70290;26.32280;27.44270;56.92340;72.59230;79.00460;49.00170;24.39080;69.74470;20.05010;83.85070;13.34940;18.16600;32.02950;7.33360;6.30880;8.58650;18.27090;10.30820;6.56970;3.09000;1653.08000;3649.04000;8490.29100;1.15980;57.30910;2758.29000;17.71380;
2013-09-05;8549.99120;4006.80000;8234.98050;2774.20000;14937.48050;1655.08000;3658.78000;7.29630;14.11390;5.80930;3.86140;3.30160;17.31930;43.68670;155.04510;39.96490;26.45630;27.60880;56.28600;71.96830;77.86360;48.73050;24.57210;71.78110;20.11510;84.11590;13.43610;18.20290;32.16300;7.34860;6.60270;8.60780;18.95560;10.49470;6.61180;3.07690;1655.08000;3658.78000;8549.99120;1.16570;57.59370;2774.20000;17.90190;
2013-09-06;8654.99120;4049.18990;8275.66990;2803.41990;14922.50000;1655.17000;3660.01000;7.41250;14.21840;5.87000;3.91840;3.33900;17.61120;44.08260;154.86480;40.73060;26.60570;28.20020;56.06790;71.34430;78.88730;49.15910;24.76630;73.94470;19.98100;84.87370;13.67260;18.21400;32.36530;7.20940;6.61060;9.03080;20.17340;10.59750;6.64400;3.07870;1655.17000;3660.01000;8654.99120;1.17680;58.55820;2803.41990;18.40500;
2013-09-09;8632.49120;4040.33010;8276.32030;2798.31010;15063.12010;1671.71000;3706.17990;7.38510;14.08680;5.85380;3.90360;3.33820;17.61120;44.22800;154.14360;40.54630;26.65670;28.68220;56.41180;70.10470;78.77010;48.36310;24.43390;73.60530;20.38750;85.25260;13.81050;17.99260;32.17830;7.20940;6.59570;8.87790;19.85270;10.55180;6.72150;3.12900;1671.71000;3706.17990;8632.49120;1.17940;57.61740;2798.31010;18.24140;
2013-09-10;8801.59080;4116.64010;8446.54000;2851.39990;15191.05960;1683.99000;3729.02000;7.51160;14.28030;5.99060;4.00160;3.39440;18.03670;45.38340;160.49870;41.54940;27.32060;29.76770;58.19820;71.37840;80.17680;49.29030;24.97790;74.68290;20.58260;86.31350;14.21650;18.01470;32.35390;7.27370;6.70700;9.12320;20.37710;10.71170;6.79660;3.23840;1683.99000;3729.02000;8801.59080;1.19450;58.48710;2851.39990;18.51130;
2013-09-11;8875.19140;4119.10990;8495.73050;2863.43990;15326.59960;1689.13000;3725.01000;7.57320;14.33060;6.06970;4.04030;3.44560;17.86150;45.90050;161.08460;41.55760;27.58770;30.02700;58.39120;72.07940;80.05950;48.94920;24.80950;74.70830;20.29400;85.97250;14.18890;18.09590;32.49890;7.34030;6.78540;9.56040;21.71620;10.81830;6.79330;3.30350;1689.13000;3725.01000;8875.19140;1.30980;58.72420;2863.43990;18.80990;
2013-09-12;8924.19140;4106.62990;8494.00000;2862.07010;15300.63960;1683.42000;3715.97000;7.62790;14.34610;6.10430;4.06140;3.45050;17.95330;45.69850;161.71560;41.34470;27.51700;29.76370;58.55890;71.32720;79.62970;49.05420;24.74910;74.07200;20.23300;85.55570;14.01550;18.17340;32.49510;7.40690;6.94290;9.77710;22.43990;10.81070;6.79090;3.30530;1683.42000;3715.97000;8924.19140;1.30850;57.17470;2862.07010;19.07170;
2013-09-13;8941.59080;4114.50000;8509.41990;2867.11010;15376.05960;1687.99000;3722.17990;7.65860;14.33450;6.10580;4.06210;3.44890;18.35370;46.20760;163.92410;40.99260;27.41090;29.81230;58.53370;71.53230;79.82510;49.02790;24.88290;73.76650;20.20050;85.44200;14.00360;18.22880;32.70110;7.40320;6.88020;9.76650;22.17990;10.86400;6.71250;3.32000;1687.99000;3722.17990;8941.59080;1.22330;57.09560;2867.11010;18.91220;
2013-09-16;8999.49120;4152.22020;8613.00000;2894.63990;15494.78030;1697.60000;3717.85010;7.73390;14.22610;6.14040;4.07910;3.45780;18.46220;46.56310;165.00580;41.42660;27.59950;30.30240;60.67250;72.80600;80.13770;49.21160;25.06850;74.65740;20.24930;87.60180;14.18890;18.17340;32.78130;7.47200;6.83630;9.68470;21.90250;10.93630;6.80740;3.32870;1697.60000;3717.85010;8999.49120;1.26480;56.99290;2894.63990;18.89580;
2013-09-17;8991.99120;4145.50980;8596.95020;2890.95000;15529.73050;1704.76000;3745.70000;7.70660;14.10610;6.13890;4.07550;3.45860;18.38710;46.02980;162.48180;41.28740;27.90190;30.26190;60.45440;72.51540;79.43440;49.34280;25.30160;75.15800;19.85910;87.79120;14.14950;18.02210;32.34620;7.43840;6.80650;9.76650;22.11060;10.99340;6.74960;3.32700;1704.76000;3745.70000;8991.99120;1.25710;57.94950;2890.95000;19.10030;
2013-09-18;9062.49120;4170.39990;8636.05960;2908.91990;15676.94040;1725.52000;3783.63990;7.74760;13.98610;6.29870;4.14180;3.47980;18.53730;46.25600;163.20300;41.37750;27.94510;30.80470;60.52150;72.84880;81.15350;49.90260;25.33190;76.10830;19.59890;88.17010;14.35440;18.04430;32.17450;7.48330;6.77600;9.75580;22.06290;11.05050;6.78260;3.41810;1725.52000;3783.63990;9062.49120;1.26550;58.19450;2908.91990;19.16570;
2013-09-19;9153.69140;4206.04000;8694.17970;2936.20000;15636.54980;1722.34000;3789.37990;7.77150;14.21060;6.34630;4.18970;3.51150;18.91270;47.20940;159.77760;41.72140;28.36150;30.97070;60.59700;74.03700;81.38790;50.48870;25.97510;76.64280;19.59080;88.85210;14.01550;18.08850;32.52560;7.57310;6.79630;9.63140;22.27520;11.15330;6.91960;3.54920;1722.34000;3789.37990;9153.69140;1.30140;59.28550;2936.20000;19.25980;
2013-09-20;9171.79000;4203.66020;8675.73050;2927.18990;15451.08980;1709.91000;3774.73000;7.74070;14.32680;6.37550;4.20020;3.48630;18.75420;46.71660;156.21690;41.56580;27.78020;30.70340;60.37890;74.95170;81.77870;50.52370;25.79810;76.50710;19.79400;88.39750;13.77110;18.09220;32.34240;7.72270;6.87320;9.60650;21.40420;11.29030;6.93940;3.55270;1709.91000;3774.73000;9171.79000;1.33510;59.94960;2927.18990;19.30070;
2013-09-23;9109.49120;4172.08010;8635.29000;2906.35010;15401.37990;1701.84000;3765.29000;7.70660;14.07520;6.33560;4.15800;3.45780;18.86260;46.40950;156.44230;41.62310;27.68590;30.33080;60.63890;73.72070;81.19260;50.20880;25.67290;76.12530;19.87530;88.35960;13.66860;18.02950;32.59810;7.74140;6.83160;9.50700;21.33050;11.29030;6.87170;3.54840;1701.84000;3765.29000;9109.49120;1.31540;59.09580;2906.35010;18.97760;
2013-09-24;9167.58980;4195.60990;8664.59960;2922.92990;15334.58980;1697.42000;3768.25000;7.72360;14.24930;6.38780;4.20370;3.48960;18.89600;46.86200;158.01980;41.83600;27.85870;30.35910;60.68080;73.91730;81.19260;50.21750;25.46140;76.07440;20.00950;89.64790;13.78290;17.98520;33.43010;7.84620;6.95390;9.60650;21.63380;11.33600;6.83710;3.52320;1697.42000;3768.25000;9167.58980;1.32250;59.19070;2922.92990;19.23120;
2013-09-25;9242.89060;4195.35010;8665.62990;2927.35010;15273.25980;1692.77000;3761.10010;7.75100;14.36940;6.46920;4.26290;3.50340;19.10460;46.72470;158.56060;42.07350;27.14770;30.23760;60.54660;73.97710;81.23160;49.64020;25.17640;76.51560;19.96880;89.60990;13.90510;17.91880;33.51130;7.90980;7.15300;9.57810;21.71190;10.85260;6.93030;3.49450;1692.77000;3761.10010;9242.89060;1.32460;59.19070;2927.35010;19.44390;
2013-09-26;9272.39060;4186.72020;8664.09960;2922.99000;15328.29980;1698.67000;3787.42990;7.85700;14.42350;6.47380;4.28340;3.53190;19.05450;46.64390;157.34370;41.63130;26.99060;30.02290;60.46280;74.25920;81.54420;49.14160;25.23260;76.53250;19.86310;88.81430;13.70010;18.04790;33.38750;8.08940;7.39210;9.57100;22.14520;10.92490;6.93110;3.47280;1698.67000;3787.42990;9272.39060;1.36040;58.97720;2922.99000;19.28030;
2013-09-27;9228.39060;4186.77000;8661.50980;2919.34010;15258.24020;1691.75000;3781.59010;7.89450;14.33450;6.42310;4.28480;3.52860;18.97110;46.86200;157.34370;41.67230;26.82560;30.10800;59.99310;74.78920;80.72380;48.49430;24.86130;76.21860;19.56640;89.23100;13.71200;17.91140;33.80160;8.06700;7.37330;9.53550;22.04990;10.92110;6.93110;3.44590;1691.75000;3781.59010;9228.39060;1.30140;59.38040;2919.34010;19.23530;
2013-09-30;9186.08980;4143.43990;8594.40040;2893.14990;15129.66990;1681.55000;3771.48000;7.87060;14.18740;6.42240;4.24670;3.49530;19.00450;46.55500;157.07330;40.94350;26.66460;29.83660;59.46470;74.50710;80.45020;48.66930;24.82680;75.56530;19.37130;88.05650;13.49910;17.99260;33.19790;8.01830;7.26590;9.34710;21.78990;10.93630;6.98890;3.45290;1681.55000;3771.48000;9186.08980;1.30840;59.26970;2893.14990;19.22300;
2013-10-01;9341.49020;4196.60010;8689.13960;2933.02000;15191.70020;1695.00000;3817.98000;8.00400;14.40030;6.59340;4.34250;3.53840;19.07950;46.86200;157.70430;41.63950;27.10450;30.66290;60.07700;74.99440;80.37210;48.81800;24.12310;77.97490;19.77370;88.66270;13.73960;17.86710;33.39910;8.09690;7.37410;9.39330;21.91120;11.10760;6.98560;3.56750;1695.00000;3817.98000;9341.49020;1.33160;59.77570;2933.02000;20.11460;
2013-10-02;9349.99020;4158.16020;8629.41990;2918.31010;15133.13960;1693.87000;3815.02000;8.07240;14.27640;6.61360;4.35450;3.53030;18.85430;46.40150;154.14360;41.86060;27.11240;31.43250;60.00150;73.92580;78.96550;48.09200;23.74320;77.64410;19.48110;88.89000;13.48730;17.70850;33.20180;8.03330;7.28780;9.30800;21.66850;11.32070;7.27690;3.56570;1693.87000;3815.02000;9349.99020;1.34780;59.08790;2918.31010;19.39070;
2013-10-04;9420.89060;4164.25000;8622.96970;2928.31010;15072.58010;1690.50000;3807.75000;8.23300;14.21840;6.67740;4.45810;3.50580;18.82930;46.86200;151.52950;41.86060;27.22240;31.52970;59.34730;73.60100;78.73110;48.52060;24.01090;76.79560;19.29410;88.96580;13.68040;17.75640;33.19400;8.37380;7.43130;9.42880;22.17560;11.40070;7.21250;3.64210;1690.50000;3807.75000;9420.89060;1.32880;59.01670;2928.31010;19.70560;
2013-10-07;9381.89060;4165.58010;8591.58010;2923.04000;14936.24020;1676.12000;3770.37990;8.18180;14.11000;6.63930;4.45950;3.49770;18.65410;46.53070;153.51270;41.81150;26.77840;31.81330;59.02020;72.54100;78.34030;47.94330;23.97200;76.16770;19.30630;88.77640;13.67650;17.65680;33.27140;8.46360;7.46580;9.81270;23.33700;11.46540;7.21580;3.73450;1676.12000;3770.37990;9381.89060;1.32320;59.08790;2923.04000;19.55430;
2013-10-08;9318.89060;4133.52980;8555.88960;2903.35010;14776.53030;1655.45000;3694.83010;8.14080;14.12550;6.56470;4.41230;3.46760;18.57900;46.65190;152.43100;41.39380;26.64100;31.10440;58.75180;72.07940;77.79330;47.23470;23.91160;75.93860;19.04210;88.70060;13.53850;17.48340;33.26760;8.33640;7.56460;9.85890;23.46270;11.46160;7.19850;3.84700;1655.45000;3694.83010;9318.89060;1.29860;58.15500;2903.35010;19.55840;
2013-10-09;9438.99020;4127.04980;8516.69040;2904.73000;14802.98050;1656.40000;3677.78000;8.27750;14.19900;6.65950;4.47220;3.52620;18.85430;46.32880;152.97180;42.17180;26.69210;31.56210;58.62600;71.89990;76.95710;46.36000;23.75620;75.26830;18.83480;88.70060;13.72380;17.32100;33.32950;8.31770;7.72450;9.97260;23.59700;11.56440;7.25710;3.85390;1656.40000;3677.78000;9438.99020;1.31120;56.91380;2904.73000;19.63200;
2013-10-10;9660.49020;4218.10990;8685.76950;2969.40990;15126.07030;1692.56010;3760.75000;8.48950;14.39260;6.87330;4.62500;3.61980;19.03780;47.02360;156.89300;43.71940;27.49730;32.75710;60.02660;73.20780;77.88700;46.71870;23.73890;76.94830;19.10710;90.67090;14.40170;17.48710;33.77060;8.56830;8.01140;10.12900;23.71840;11.72430;7.40810;4.00830;1692.56010;3760.75000;9660.49020;1.33790;57.67280;2969.40990;20.04100;
2013-10-11;9668.49020;4219.98000;8724.83010;2974.28000;15237.11040;1703.20000;3791.87010;8.49970;14.38870;6.90990;4.59620;3.64010;19.11290;47.12060;157.92960;43.72760;27.86270;32.88670;60.12730;74.57550;78.10590;46.40380;23.88570;77.55070;19.66800;90.51930;14.33860;17.53500;33.75510;8.45610;7.88200;9.76650;23.21130;11.82320;7.56900;3.91410;1703.20000;3791.87010;9668.49020;1.33440;58.00480;2974.28000;20.18820;
2013-10-14;9695.99020;4222.96000;8723.80960;2977.68990;15301.25980;1710.14000;3815.28000;8.53740;14.43130;6.95110;4.64760;3.64090;19.02110;47.02360;158.15500;43.97330;28.04730;32.95960;59.92600;74.34470;78.41850;46.77990;23.83820;77.41490;19.55830;90.93610;14.44510;17.59780;33.76670;8.57960;7.94470;9.88020;23.51030;11.73570;7.58300;3.87570;1710.14000;3815.28000;9695.99020;1.34640;57.87040;2977.68990;19.95100;
2013-10-15;9805.29000;4256.02000;8804.44040;3004.56010;15168.00980;1698.06010;3794.01000;8.64330;14.53970;7.04590;4.73000;3.66290;19.17130;48.03360;158.65080;44.35810;28.42440;33.67650;60.52990;75.34480;78.96550;46.39500;24.10580;76.60040;19.88750;91.73180;14.58690;17.84870;34.27750;8.76670;7.98000;9.95120;23.55800;11.88790;7.69520;3.94810;1698.06010;3794.01000;9805.29000;1.35690;58.12340;3004.56010;20.08190;
2013-10-16;9878.99020;4243.72020;8846.00000;3015.39990;15373.83010;1721.54000;3839.42990;8.75960;14.75650;7.18050;4.82990;3.71910;19.15460;47.79120;159.46210;44.46460;28.71510;33.89930;61.31830;76.48180;78.34030;45.33660;24.12310;76.50710;19.85910;92.41380;14.83920;17.94460;34.34720;8.92750;8.19170;10.12190;23.75740;11.97170;7.67370;3.92980;1721.54000;3839.42990;9878.99020;1.35270;57.71230;3015.39990;20.27000;
2013-10-17;9917.99020;4239.64010;8811.98050;3010.38990;15371.65040;1733.15000;3863.14990;8.80410;14.93070;7.17350;4.84650;3.72150;19.35490;47.23370;159.64230;44.42370;28.87220;33.89120;61.18410;76.43050;79.08270;45.96640;24.60660;75.65010;19.59490;92.75480;14.82340;17.82280;34.37810;8.76290;8.12900;9.81630;23.83540;11.99830;7.86600;3.91670;1733.15000;3863.14990;9917.99020;1.32180;57.47510;3010.38990;20.24550;
2013-10-18;10001.79000;4286.02980;8865.09960;3033.31010;15399.65040;1744.50000;3914.28000;8.91000;14.99650;7.25510;4.88550;3.74750;19.74700;47.10440;159.10150;44.46460;29.13930;34.41370;61.65380;77.35370;79.47340;46.85860;24.92610;77.14340;19.85500;93.43690;14.84310;18.03320;34.66840;8.73670;8.16420;9.69890;23.57540;12.10490;8.02030;3.89750;1744.50000;3914.28000;10001.79000;1.32180;57.91790;3033.31010;20.32730;
2013-10-21;10037.79000;4276.91990;8867.21970;3028.64990;15392.20020;1744.66000;3920.05000;8.96130;15.12420;7.24650;4.86600;3.74350;19.63020;47.01550;159.46210;44.03060;28.70720;33.79400;61.62860;76.33650;79.86420;46.70990;24.81380;76.79560;20.91180;92.94430;14.65400;18.12170;34.35880;8.70680;8.26610;9.62430;23.51900;12.14300;8.12760;3.90710;1744.66000;3920.05000;10037.79000;1.31890;58.27360;3028.64990;20.29050;
2013-10-22;10012.89060;4295.43020;8947.46000;3045.77000;15467.66020;1754.67000;3929.57010;8.94420;15.08940;7.24030;4.83210;3.72880;19.64680;46.95900;159.68740;44.36630;28.79360;33.79000;62.03960;77.26820;80.13770;47.41840;24.99950;78.39920;21.04180;94.27040;14.75640;18.25830;34.20790;8.66940;8.34840;9.56040;23.50600;12.13920;7.98320;3.96640;1754.67000;3929.57010;10012.89060;1.30980;59.05630;3045.77000;20.18420;
2013-10-23;9828.29000;4260.66020;8919.86040;3017.15990;15413.33010;1746.38000;3907.07010;8.74930;14.86480;6.97520;4.71670;3.64580;19.58840;47.16100;158.74090;43.40010;28.16510;32.97170;62.10670;77.97770;80.25490;47.70710;24.99510;78.49250;21.07030;93.43690;14.72100;18.16970;33.90600;8.56090;7.90160;9.47150;23.03800;11.99070;7.93700;3.78500;1746.38000;3907.07010;9828.29000;1.25640;58.74800;3017.15990;19.92650;
2013-10-24;9915.39060;4275.68990;8980.62990;3038.96000;15509.21000;1752.06990;3928.96000;8.80740;14.87260;7.04210;4.76940;3.66290;19.65520;48.73650;160.04800;44.37450;28.34580;33.53480;62.22410;77.46480;78.84830;47.96080;25.04260;79.45130;21.13530;94.38410;14.68940;18.30260;34.04540;8.67310;7.98000;9.50000;23.08130;12.16590;7.95510;3.94810;1752.06990;3928.96000;9915.39060;1.32880;59.18280;3038.96000;20.00830;
2013-10-25;9815.49020;4272.31010;8985.74020;3034.50000;15570.28030;1759.77000;3943.36010;8.69120;14.83000;6.88110;4.70950;3.64660;19.74700;48.46990;159.10150;43.68670;28.34970;33.13380;63.04600;77.96070;79.55160;48.37190;24.82240;79.62950;20.92400;93.66420;14.40170;18.40960;34.49810;8.49730;7.95260;9.53900;23.35430;12.10870;7.92130;3.82950;1759.77000;3943.36010;9815.49020;1.30140;59.45950;3034.50000;19.63200;
